875,69,68,8,88,68,97,1
876,34,60,89,53,80,9,1
877,66,98,11,73,78,22,0
878,98,90,41,30,97,80,1
879,84,3,28,84,23,90,0
880,34,43,85,27,100,35,1
881,75,39,13,14,52,70,0
882,95,63,62,85,95,40,0
883,84,87,21,72,84,31,1
884,34,75,84,37,52,55,1
885,7,18,72,26,75,31,0
886,23,17,9,37,48,74,1
887,82,17,13,40,56,29,0
888,33,72,79,23,40,98,0
889,35,20,20,8,31,98,0
890,8,12,53,31,44,8,0
891,4,31,76,73,85,24,0
892,31,87,52,14,21,89,1
893,77,70,54,1,100,73,0
894,6,56,55,70,30,13,1
895,4,83,13,99,96,69,1
896,33,66,97,44,84,80,0
897,84,3,84,32,59,27,1
898,13,84,84,77,93,88,0
899,79,67,59,72,23,30,1
900,26,88,20,21,10,97,0
901,27,43,83,10,52,9,0
902,71,33,100,46,72,41,1
903,29,99,21,67,17,46,1
904,42,46,60,83,19,23,0
905,61,33,79,2,28,85,0
906,76,25,12,44,22,5,0
907,86,46,95,4,57,74,0
908,72,44,83,100,8,8,1
909,51,9,2,97,63,94,0
910,12,60,3,42,7,50,1
911,54,22,85,9,68,41,1
912,55,2,36,76,22,42,0
913,68,13,8,19,2,6,0
914,86,32,66,40,1,96,1
915,9,15,86,12,39,96,0
916,83,52,88,80,80,37,1
917,79,76,45,58,20,53,0
918,100,32,49,52,87,84,1
919,71,83,2,65,29,84,0
920,9,58,50,94,14,31,0
921,92,1,67,90,31,53,1
922,36,87,99,73,45,53,1
923,74,64,82,95,79,62,1
924,48,40,78,75,40,79,1
925,33,31,11,97,89,41,1
926,27,38,87,9,36,5,1
927,41,9,96,17,84,59,1
928,83,32,54,15,70,99,1
929,4,1,92,70,24,32,0
930,3,26,28,37,67,31,0
931,62,57,98,13,54,26,1
932,82,98,85,62,21,54,0
933,1,47,6,67,31,92,1
934,50,55,32,6,26,63,1
935,47,68,15,7,89,77,1
936,68,21,43,43,3,88,0
937,55,90,98,53,94,11,1
938,48,98,75,9,4,97,1
939,4,43,87,62,26,58,1
940,82,63,31,1,62,97,1
941,21,36,15,99,26,48,0
942,79,71,13,27,12,84,1
943,79,55,45,12,57,81,0
944,26,73,10,21,94,14,0
945,20,97,43,83,37,60,0
946,37,42,74,22,27,63,0
947,99,29,13,74,33,85,0
948,55,46,60,77,22,87,0
949,49,27,51,67,15,68,0
950,64,77,2,78,45,13,1
951,51,26,92,6,90,2,0
952,19,7,10,45,52,58,1
953,65,30,99,86,72,23,0
954,64,53,76,42,67,43,1
955,15,50,67,82,35,10,0
956,11,56,21,55,56,64,0
957,12,12,40,54,99,35,1
958,90,1,9,97,19,8,1
959,62,6,58,92,83,1,1
960,26,55,21,97,44,51,1
961,18,94,96,38,89,11,0
962,77,8,12,76,38,7,1
963,21,79,19,42,57,34,1
964,61,37,84,47,83,59,0
965,16,25,87,9,27,65,1
966,40,93,29,24,69,42,0
967,69,69,95,62,57,63,0
968,61,37,62,55,19,49,0
969,57,34,9,36,73,37,0
970,74,82,84,87,63,95,1
971,57,19,7,44,73,40,1
972,44,42,80,38,11,33,0
973,15,59,45,33,83,11,1
974,65,31,4,11,87,43,1
975,96,82,21,2,43,72,1
976,16,57,51,14,94,56,1
977,6,53,18,91,42,22,0
978,42,35,28,53,28,89,1
979,77,55,59,9,79,30,1
980,24,3,97,7,59,98,1
981,28,46,86,82,88,80,1
982,21,29,42,97,56,87,0
983,44,88,41,73,89,12,1
984,50,65,45,17,57,52,0
985,27,25,16,72,39,17,1
986,39,58,92,9,22,25,0
987,51,27,32,61,97,49,0
988,72,4,75,71,82,55,1
989,7,64,63,40,88,92,0
990,16,89,96,60,77,33,0
991,88,68,81,57,28,56,0
992,98,24,54,30,90,36,0
993,98,96,44,58,75,91,1
994,29,36,30,24,52,65,1
995,53,93,83,39,79,69,1
996,78,63,45,66,91,84,0
997,77,66,24,48,9,30,0
998,52,59,54,83,37,45,0
999,73,47,35,87,65,44,0
